,game_id,season,week,season_week,season_type,start_date,start_time_dt,start_time_str,neutral_site,conference_game,attendance,venue_id,venue,home_team,home_team_id,home_conference,home_points,home_line_scores,away_team,away_team_id,away_conference,away_points,away_line_scores,last_updated
2557,400926948,2016,14,201614,regular,2016-12-03T12:00:00.000Z,2016-12-03 06:00:00,Sat 12/03/2016 06:00AM CST,0,1,13213.0,3796,Houchens Industries-L. T. Smith Stadium,Western Kentucky,98,Conference USA,58.0,"[24, 14, 10, 10]",Louisiana Tech,2348,Conference USA,44.0,"[17, 10, 14, 3]",2019-11-12 22:50:18
2558,400869856,2016,14,201614,regular,2016-12-03T12:00:00.000Z,2016-12-03 06:00:00,Sat 12/03/2016 06:00AM CST,0,1,16850.0,3608,Paulson Stadium,Georgia Southern,290,Sun Belt,28.0,"[0, 7, 14, 7]",Troy,2653,Sun Belt,24.0,"[3, 7, 7, 7]",2019-11-12 22:50:18
2559,400869618,2016,14,201614,regular,2016-12-03T12:30:00.000Z,2016-12-03 06:30:00,Sat 12/03/2016 06:30AM CST,0,1,87527.0,3835,Gaylord Family Oklahoma Memorial Stadium,Oklahoma,201,Big 12,38.0,"[0, 17, 14, 7]",Oklahoma State,197,Big 12,20.0,"[3, 14, 3, 0]",2019-11-12 22:50:18
2560,400869859,2016,14,201614,regular,2016-12-03T13:00:00.000Z,2016-12-03 07:00:00,Sat 12/03/2016 07:00AM CST,0,1,14812.0,3797,Ladd Peebles Stadium,South Alabama,6,Sun Belt,35.0,"[7, 0, 7, 21]",New Mexico State,166,Sun Belt,28.0,"[0, 7, 7, 14]",2019-11-12 22:50:18
2561,400869858,2016,14,201614,regular,2016-12-03T15:00:00.000Z,2016-12-03 09:00:00,Sat 12/03/2016 09:00AM CST,0,1,0.0,3817,Malone Stadium,Louisiana Monroe,2433,Sun Belt,3.0,"[3, 0, 0, 0]",Louisiana,309,Sun Belt,30.0,"[7, 17, 6, 0]",2019-11-12 22:50:18
2562,400868886,2016,14,201614,regular,2016-12-03T15:30:00.000Z,2016-12-03 09:30:00,Sat 12/03/2016 09:30AM CST,0,1,49229.0,3842,Mountaineer Field at Milan Puskar Stadium,West Virginia,277,Big 12,24.0,"[3, 7, 7, 7]",Baylor,239,Big 12,21.0,"[0, 14, 0, 7]",2019-11-12 22:50:18
2563,400926943,2016,14,201614,regular,2016-12-03T16:00:00.000Z,2016-12-03 10:00:00,Sat 12/03/2016 10:00AM CST,1,1,74632.0,3495,Georgia Dome,Florida,57,SEC,16.0,"[9, 7, 0, 0]",Alabama,333,SEC,54.0,"[16, 17, 7, 14]",2019-11-12 22:50:18
2564,400869857,2016,14,201614,regular,2016-12-03T17:00:00.000Z,2016-12-03 11:00:00,Sat 12/03/2016 11:00AM CST,0,1,11242.0,3791,Kibbie Dome,Idaho,70,Sun Belt,37.0,"[14, 10, 10, 3]",Georgia State,2247,Sun Belt,12.0,"[6, 6, 0, 0]",2019-11-12 22:50:18
2565,400869855,2016,14,201614,regular,2016-12-03T19:30:00.000Z,2016-12-03 13:30:00,Sat 12/03/2016 01:30PM CST,0,1,11137.0,3644,Jim Wacker Field at Bobcat Stadium,Texas State,326,Sun Belt,14.0,"[0, 7, 7, 0]",Arkansas State,2032,Sun Belt,36.0,"[6, 7, 3, 20]",2019-11-12 22:50:18
2566,400926949,2016,14,201614,regular,2016-12-03T19:45:00.000Z,2016-12-03 13:45:00,Sat 12/03/2016 01:45PM CST,0,1,24001.0,3984,War Memorial Stadium,Wyoming,2751,Mountain West,24.0,"[10, 0, 0, 14]",San Diego State,21,Mountain West,27.0,"[7, 3, 14, 3]",2019-11-12 22:50:18
2567,400926946,2016,14,201614,regular,2016-12-03T20:00:00.000Z,2016-12-03 14:00:00,Sat 12/03/2016 02:00PM CST,1,1,65018.0,3812,Lucas Oil Stadium,Penn State,213,Big Ten,38.0,"[7, 7, 14, 10]",Wisconsin,275,Big Ten,31.0,"[14, 14, 3, 0]",2019-11-12 22:50:18
2568,400926944,2016,14,201614,regular,2016-12-03T20:00:00.000Z,2016-12-03 14:00:00,Sat 12/03/2016 02:00PM CST,1,1,50628.0,4013,Camping World Stadium,Virginia Tech,259,ACC,35.0,"[7, 7, 7, 14]",Clemson,228,ACC,42.0,"[14, 7, 14, 7]",2019-11-12 22:50:18
2569,400868921,2016,15,201615,regular,2016-12-10T15:00:00.000Z,2016-12-10 09:00:00,Sat 12/10/2016 09:00AM CST,1,0,71600.0,3814,M&T Bank Stadium,Army,349,FBS Independents,21.0,"[7, 7, 0, 7]",Navy,2426,American Athletic,17.0,"[0, 0, 10, 7]",2019-11-12 22:50:18
2570,400876038,2016,1,201601,postseason,2016-12-17T14:00:00.000Z,2016-12-17 08:00:00,Sat 12/17/2016 08:00AM CST,1,0,29688.0,3971,University Stadium,UT San Antonio,2636,Conference USA,20.0,"[3, 3, 0, 14]",New Mexico,167,Mountain West,23.0,"[7, 3, 6, 7]",2019-11-12 22:50:18
2571,400876039,2016,1,201601,postseason,2016-12-17T15:30:00.000Z,2016-12-17 09:30:00,Sat 12/17/2016 09:30AM CST,1,0,29286.0,3914,Sam Boyd Stadium,San Diego State,21,Mountain West,34.0,"[0, 6, 14, 14]",Houston,248,American Athletic,10.0,"[10, 0, 0, 0]",2019-11-12 22:50:18
2572,400876040,2016,1,201601,postseason,2016-12-17T17:30:00.000Z,2016-12-17 11:30:00,Sat 12/17/2016 11:30AM CST,1,0,0.0,3689,Cramton Bowl,Toledo,2649,Mid-American,28.0,"[7, 7, 14, 0]",Appalachian State,2026,Sun Belt,31.0,"[7, 7, 14, 3]",2019-11-12 22:50:18
2573,400903611,2016,1,201601,postseason,2016-12-17T17:30:00.000Z,2016-12-17 11:30:00,Sat 12/17/2016 11:30AM CST,0,0,27213.0,4013,Camping World Stadium,UCF,2116,American Athletic,13.0,"[0, 10, 3, 0]",Arkansas State,2032,Sun Belt,31.0,"[17, 0, 7, 7]",2019-11-12 22:50:18
2574,400876041,2016,1,201601,postseason,2016-12-17T21:00:00.000Z,2016-12-17 15:00:00,Sat 12/17/2016 03:00PM CST,1,0,35061.0,3493,Mercedes-Benz Superdome,Louisiana,309,Sun Belt,21.0,"[7, 7, 0, 7]",Southern Mississippi,2572,Conference USA,28.0,"[14, 0, 7, 7]",2019-11-12 22:50:18
2575,400876042,2016,1,201601,postseason,2016-12-19T14:30:00.000Z,2016-12-19 08:30:00,Mon 12/19/2016 08:30AM CST,1,0,15262.0,4223,Marlins Park,Tulsa,202,American Athletic,55.0,"[10, 17, 21, 7]",Central Michigan,2117,Mid-American,10.0,"[3, 0, 0, 7]",2019-11-12 22:50:18
2576,400876043,2016,1,201601,postseason,2016-12-20T19:00:00.000Z,2016-12-20 13:00:00,Tue 12/20/2016 01:00PM CST,1,0,24726.0,3715,FAU Stadium,Western Kentucky,98,Conference USA,51.0,"[14, 14, 16, 7]",Memphis,235,American Athletic,31.0,"[10, 7, 7, 7]",2019-11-12 22:50:18
2577,400876044,2016,1,201601,postseason,2016-12-21T21:00:00.000Z,2016-12-21 15:00:00,Wed 12/21/2016 03:00PM CST,1,0,28114.0,3932,Qualcomm Stadium,Wyoming,2751,Mountain West,21.0,"[0, 0, 7, 14]",BYU,252,FBS Independents,24.0,"[7, 3, 7, 7]",2019-11-12 22:50:18
2578,400876045,2016,1,201601,postseason,2016-12-22T19:00:00.000Z,2016-12-22 13:00:00,Thu 12/22/2016 01:00PM CST,1,0,24975.0,3653,Albertsons Stadium,Colorado State,36,Mountain West,50.0,"[0, 7, 7, 36]",Idaho,70,Sun Belt,61.0,"[0, 20, 21, 20]",2019-11-12 22:50:18
2579,400876046,2016,1,201601,postseason,2016-12-23T13:00:00.000Z,2016-12-23 07:00:00,Fri 12/23/2016 07:00AM CST,1,0,13422.0,4779,Thomas Robinson Stadium,Old Dominion,295,Conference USA,24.0,"[3, 7, 7, 7]",Eastern Michigan,2199,Mid-American,20.0,"[0, 0, 17, 3]",2019-11-12 22:50:18
2580,400876047,2016,1,201601,postseason,2016-12-23T16:30:00.000Z,2016-12-23 10:30:00,Fri 12/23/2016 10:30AM CST,1,0,40542.0,3616,Amon G. Carter Stadium,Navy,2426,American Athletic,45.0,"[7, 17, 7, 14]",Louisiana Tech,2348,Conference USA,48.0,"[17, 14, 0, 17]",2019-11-12 22:50:18
2581,400876048,2016,1,201601,postseason,2016-12-23T20:00:00.000Z,2016-12-23 14:00:00,Fri 12/23/2016 02:00PM CST,1,0,32377.0,3797,Ladd Peebles Stadium,Troy,2653,Sun Belt,28.0,"[14, 7, 7, 0]",Ohio,195,Mid-American,23.0,"[7, 10, 3, 3]",2019-11-12 22:50:18
2582,400876049,2016,1,201601,postseason,2016-12-24T20:00:00.000Z,2016-12-24 14:00:00,Sat 12/24/2016 02:00PM CST,1,0,23175.0,3610,Aloha Stadium,Middle Tennessee,2393,Conference USA,35.0,"[14, 7, 7, 7]",Hawai'i,62,Mountain West,52.0,"[14, 21, 10, 7]",2019-11-12 22:50:18
2583,400876090,2016,1,201601,postseason,2016-12-26T11:00:00.000Z,2016-12-26 05:00:00,Mon 12/26/2016 05:00AM CST,1,0,15717.0,4113,Tropicana Field,Mississippi State,344,SEC,17.0,"[0, 7, 7, 3]",Miami (OH),193,Mid-American,16.0,"[3, 6, 7, 0]",2019-11-12 22:50:18
2584,400876091,2016,1,201601,postseason,2016-12-26T14:30:00.000Z,2016-12-26 08:30:00,Mon 12/26/2016 08:30AM CST,1,0,19117.0,3727,Ford Field,Boston College,103,ACC,36.0,"[6, 23, 7, 0]",Maryland,120,Big Ten,30.0,"[0, 13, 14, 3]",2019-11-12 22:50:18
2585,400876092,2016,1,201601,postseason,2016-12-26T17:00:00.000Z,2016-12-26 11:00:00,Mon 12/26/2016 11:00AM CST,1,0,28995.0,3766,Independence Stadium,Vanderbilt,238,SEC,17.0,"[3, 0, 7, 7]",NC State,152,ACC,41.0,"[0, 14, 14, 13]",2019-11-12 22:50:18
2586,400876093,2016,1,201601,postseason,2016-12-27T12:00:00.000Z,2016-12-27 06:00:00,Tue 12/27/2016 06:00AM CST,1,0,39117.0,499,Cotton Bowl,North Texas,249,Conference USA,31.0,"[7, 14, 7, 3, 0]",Army,349,FBS Independents,38.0,"[12, 12, 7, 0, 7]",2019-11-12 22:50:18
2587,400876094,2016,1,201601,postseason,2016-12-27T15:30:00.000Z,2016-12-27 09:30:00,Tue 12/27/2016 09:30AM CST,1,0,26656.0,3852,Navy-Marine Corps Memorial Stadium,Wake Forest,154,ACC,34.0,"[14, 17, 0, 3]",Temple,218,American Athletic,26.0,"[7, 3, 10, 6]",2019-11-12 22:50:18
2588,400876095,2016,1,201601,postseason,2016-12-27T19:00:00.000Z,2016-12-27 13:00:00,Tue 12/27/2016 01:00PM CST,1,0,0.0,3932,Qualcomm Stadium,Washington State,265,Pac-12,12.0,"[3, 3, 0, 6]",Minnesota,135,Big Ten,17.0,"[0, 3, 7, 7]",2019-11-12 22:50:18
2589,400876096,2016,1,201601,postseason,2016-12-27T22:25:00.000Z,2016-12-27 16:25:00,Tue 12/27/2016 04:25PM CST,1,0,33328.0,4251,Chase Field,Baylor,239,Big 12,31.0,"[7, 14, 3, 7]",Boise State,68,Mountain West,12.0,"[0, 6, 0, 6]",2019-11-12 22:50:18
2590,400876097,2016,1,201601,postseason,2016-12-28T14:00:00.000Z,2016-12-28 08:00:00,Wed 12/28/2016 08:00AM CST,1,0,37918.0,4102,Yankee Stadium,Northwestern,77,Big Ten,31.0,"[0, 14, 7, 10]",Pittsburgh,221,ACC,24.0,"[3, 7, 7, 7]",2019-11-12 22:50:18
2591,400876098,2016,1,201601,postseason,2016-12-28T17:30:00.000Z,2016-12-28 11:30:00,Wed 12/28/2016 11:30AM CST,1,0,48625.0,4013,Camping World Stadium,Miami,2390,ACC,31.0,"[0, 21, 10, 0]",West Virginia,277,Big 12,14.0,"[7, 0, 7, 0]",2019-11-12 22:50:18
2592,400903226,2016,1,201601,postseason,2016-12-28T20:30:00.000Z,2016-12-28 14:30:00,Wed 12/28/2016 02:30PM CST,1,0,27608.0,4738,Levi's Stadium,Utah,254,Pac-12,26.0,"[10, 7, 6, 3]",Indiana,84,Big Ten,24.0,"[7, 10, 0, 7]",2019-11-12 22:50:18
2593,400876099,2016,1,201601,postseason,2016-12-28T21:00:00.000Z,2016-12-28 15:00:00,Wed 12/28/2016 03:00PM CST,1,0,68412.0,3891,NRG Stadium,Kansas State,2306,Big 12,33.0,"[7, 16, 3, 7]",Texas A&M,245,SEC,28.0,"[7, 7, 7, 7]",2019-11-12 22:50:18
2594,400876100,2016,1,201601,postseason,2016-12-29T14:00:00.000Z,2016-12-29 08:00:00,Thu 12/29/2016 08:00AM CST,1,0,31229.0,3803,Legion Field,South Carolina,2579,SEC,39.0,"[0, 14, 10, 15, 0]",South Florida,58,American Athletic,46.0,"[15, 14, 10, 0, 7]",2019-11-12 22:50:18
2595,400876101,2016,1,201601,postseason,2016-12-29T17:30:00.000Z,2016-12-29 11:30:00,Thu 12/29/2016 11:30AM CST,1,0,46902.0,3628,Bank of America Stadium,Virginia Tech,259,ACC,35.0,"[0, 0, 21, 14]",Arkansas,8,SEC,24.0,"[17, 7, 0, 0]",2019-11-12 22:50:18
2596,400876102,2016,1,201601,postseason,2016-12-29T21:00:00.000Z,2016-12-29 15:00:00,Thu 12/29/2016 03:00PM CST,1,0,59815.0,3604,Alamodome,Colorado,38,Pac-12,8.0,"[0, 0, 0, 8]",Oklahoma State,197,Big 12,38.0,"[3, 14, 14, 7]",2019-11-12 22:50:18
2597,400876103,2016,1,201601,postseason,2016-12-30T12:00:00.000Z,2016-12-30 06:00:00,Fri 12/30/2016 06:00AM CST,1,0,51087.0,3805,Liberty Bowl Memorial Stadium,TCU,2628,Big 12,23.0,"[9, 7, 7, 0]",Georgia,61,SEC,31.0,"[7, 7, 7, 10]",2019-11-12 22:50:18
2598,400878692,2016,1,201601,postseason,2016-12-30T14:00:00.000Z,2016-12-30 08:00:00,Fri 12/30/2016 08:00AM CST,1,0,42166.0,3946,Sun Bowl Stadium,North Carolina,153,ACC,23.0,"[7, 0, 10, 6]",Stanford,24,Pac-12,25.0,"[7, 6, 3, 9]",2019-11-12 22:50:18
2599,400876104,2016,1,201601,postseason,2016-12-30T15:30:00.000Z,2016-12-30 09:30:00,Fri 12/30/2016 09:30AM CST,1,0,68496.0,3810,Nissan Stadium,Tennessee,2633,SEC,38.0,"[0, 21, 3, 14]",Nebraska,158,Big Ten,24.0,"[0, 7, 7, 10]",2019-11-12 22:50:18
2600,400928102,2016,1,201601,postseason,2016-12-30T17:30:00.000Z,2016-12-30 11:30:00,Fri 12/30/2016 11:30AM CST,1,0,33868.0,3619,Arizona Stadium,Air Force,2005,Mountain West,45.0,"[3, 18, 17, 7]",South Alabama,6,Sun Belt,21.0,"[14, 7, 0, 0]",2019-11-12 22:50:18
2601,400876105,2016,1,201601,postseason,2016-12-30T20:00:00.000Z,2016-12-30 14:00:00,Fri 12/30/2016 02:00PM CST,1,0,67432.0,3948,Hard Rock Stadium,Florida State,52,ACC,33.0,"[17, 3, 0, 13]",Michigan,130,Big Ten,32.0,"[3, 3, 9, 17]",2019-11-12 22:50:18
2602,400876106,2016,1,201601,postseason,2016-12-31T11:00:00.000Z,2016-12-31 05:00:00,Sat 12/31/2016 05:00AM CST,1,0,46063.0,4013,Camping World Stadium,Louisville,97,ACC,9.0,"[3, 3, 0, 3]",LSU,99,SEC,29.0,"[0, 16, 10, 3]",2019-11-12 22:50:18
2603,400876113,2016,1,201601,postseason,2016-12-31T11:00:00.000Z,2016-12-31 05:00:00,Sat 12/31/2016 05:00AM CST,1,0,43102.0,3712,EverBank Field,Kentucky,96,SEC,18.0,"[0, 3, 0, 15]",Georgia Tech,59,ACC,33.0,"[10, 10, 3, 10]",2019-11-12 22:50:18
2604,400876107,2016,1,201601,postseason,2016-12-31T15:00:00.000Z,2016-12-31 09:00:00,Sat 12/31/2016 09:00AM CST,1,0,75996.0,3495,Georgia Dome,Alabama,333,SEC,24.0,"[7, 10, 0, 7]",Washington,264,Pac-12,7.0,"[7, 0, 0, 0]",2019-11-12 22:50:18
2605,400876108,2016,1,201601,postseason,2016-12-31T19:00:00.000Z,2016-12-31 13:00:00,Sat 12/31/2016 01:00PM CST,1,0,71279.0,3970,University of Phoenix Stadium,Clemson,228,ACC,31.0,"[10, 7, 7, 7]",Ohio State,194,Big Ten,0.0,"[0, 0, 0, 0]",2019-11-12 22:50:18
2606,400876110,2016,1,201601,postseason,2017-01-02T13:00:00.000Z,2017-01-02 07:00:00,Mon 01/02/2017 07:00AM CST,1,0,59615.0,3687,AT&T Stadium,Wisconsin,275,Big Ten,24.0,"[14, 3, 0, 7]",Western Michigan,2711,Mid-American,16.0,"[0, 7, 3, 6]",2019-11-12 22:50:18
2607,400876109,2016,1,201601,postseason,2017-01-02T13:00:00.000Z,2017-01-02 07:00:00,Mon 01/02/2017 07:00AM CST,1,0,51119.0,3886,Raymond James Stadium,Iowa,2294,Big Ten,3.0,"[3, 0, 0, 0]",Florida,57,SEC,30.0,"[3, 7, 7, 13]",2019-11-12 22:50:18
2608,400876111,2016,1,201601,postseason,2017-01-02T17:00:00.000Z,2017-01-02 11:00:00,Mon 01/02/2017 11:00AM CST,1,0,95128.0,1056,Rose Bowl,Penn State,213,Big Ten,49.0,"[0, 21, 28, 0]",USC,30,Pac-12,52.0,"[13, 14, 8, 17]",2019-11-12 22:50:18
2609,400876112,2016,1,201601,postseason,2017-01-02T20:50:00.000Z,2017-01-02 14:50:00,Mon 01/02/2017 02:50PM CST,1,0,54077.0,3493,Mercedes-Benz Superdome,Oklahoma,201,Big 12,35.0,"[0, 14, 14, 7]",Auburn,2,SEC,19.0,"[7, 6, 0, 6]",2019-11-12 22:50:18
2610,400876570,2016,1,201601,postseason,2017-01-09T20:00:00.000Z,2017-01-09 14:00:00,Mon 01/09/2017 02:00PM CST,1,0,74512.0,3886,Raymond James Stadium,Alabama,333,SEC,31.0,"[7, 7, 10, 7]",Clemson,228,ACC,35.0,"[0, 7, 7, 21]",2019-11-12 22:50:18
2611,400935282,2017,1,201701,regular,2017-08-26T14:30:00.000Z,2017-08-26 09:30:00,Sat 08/26/2017 09:30AM CDT,0,0,37583.0,5388,Canvas Stadium,Colorado State,36,Mountain West,58.0,"[7, 17, 10, 24]",Oregon State,204,Pac-12,27.0,"[10, 10, 0, 7]",2019-11-12 22:50:18
2612,400945031,2017,1,201701,regular,2017-08-26T15:00:00.000Z,2017-08-26 10:00:00,Sat 08/26/2017 10:00AM CDT,0,0,55427.0,3801,LaVell Edwards Stadium,BYU,252,FBS Independents,20.0,"[7, 7, 0, 6]",Portland State,2502,,6.0,"[0, 6, 0, 0]",2019-11-12 22:50:18
2613,400938887,2017,1,201701,regular,2017-08-26T18:00:00.000Z,2017-08-26 13:00:00,Sat 08/26/2017 01:00PM CDT,0,0,12145.0,3985,Warren McGuirk Alumni Stadium,UMass,113,FBS Independents,35.0,"[7, 7, 14, 7]",Hawai'i,62,Mountain West,38.0,"[7, 7, 7, 17]",2019-11-12 22:50:18
2614,400941786,2017,1,201701,regular,2017-08-26T19:30:00.000Z,2017-08-26 14:30:00,Sat 08/26/2017 02:30PM CDT,0,0,13377.0,3935,Spartan Stadium,San José State,23,Mountain West,22.0,"[16, 0, 0, 6]",South Florida,58,American Athletic,42.0,"[0, 28, 7, 7]",2019-11-12 22:50:18
2615,400935257,2017,1,201701,regular,2017-08-26T22:00:00.000Z,2017-08-26 17:00:00,Sat 08/26/2017 05:00PM CDT,1,0,33101.0,5363,Allianz Stadium,Rice,242,Conference USA,7.0,"[0, 0, 0, 7]",Stanford,24,Pac-12,62.0,"[21, 17, 14, 10]",2019-11-12 22:50:18
2616,400938591,2017,1,201701,regular,2017-08-31T18:00:00.000Z,2017-08-31 13:00:00,Thu 08/31/2017 01:00PM CDT,0,0,38063.0,3652,Bright House Networks Stadium,UCF,2116,American Athletic,61.0,"[14, 26, 14, 7]",Florida International,2229,Conference USA,17.0,"[7, 3, 7, 0]",2019-11-12 22:50:18
2617,400937445,2017,1,201701,regular,2017-08-31T18:30:00.000Z,2017-08-31 13:30:00,Thu 08/31/2017 01:30PM CDT,0,0,22643.0,3630,BB&T Field,Wake Forest,154,ACC,51.0,"[16, 21, 14, 0]",Presbyterian College,2506,,7.0,"[0, 0, 0, 7]",2019-11-12 22:50:18
2618,400944890,2017,1,201701,regular,2017-08-31T19:00:00.000Z,2017-08-31 14:00:00,Thu 08/31/2017 02:00PM CDT,0,0,16311.0,3786,Kelly/Shorts Stadium,Central Michigan,2117,Mid-American,30.0,"[0, 13, 0, 8, 3, 0, 6]",Rhode Island,227,,27.0,"[0, 0, 7, 14, 3, 0, 3]",2019-11-12 22:50:18
2619,400944826,2017,1,201701,regular,2017-08-31T19:00:00.000Z,2017-08-31 14:00:00,Thu 08/31/2017 02:00PM CDT,0,0,24333.0,4246,Georgia State Stadium,Georgia State,2247,Sun Belt,10.0,"[0, 3, 0, 7]",Tennessee State,2634,,17.0,"[3, 7, 7, 0]",2019-11-12 22:50:18
2620,400944889,2017,1,201701,regular,2017-08-31T19:00:00.000Z,2017-08-31 14:00:00,Thu 08/31/2017 02:00PM CDT,0,0,22104.0,3739,Glass Bowl,Toledo,2649,Mid-American,47.0,"[13, 6, 21, 7]",Elon,2210,,13.0,"[0, 7, 0, 6]",2019-11-12 22:50:18
2621,400935230,2017,1,201701,regular,2017-08-31T19:00:00.000Z,2017-08-31 14:00:00,Thu 08/31/2017 02:00PM CDT,0,0,43224.0,3953,TCF Bank Stadium,Minnesota,135,Big Ten,17.0,"[14, 0, 0, 3]",Buffalo,2084,Mid-American,7.0,"[7, 0, 0, 0]",2019-11-12 22:50:18
2622,400941787,2017,1,201701,regular,2017-08-31T19:00:00.000Z,2017-08-31 14:00:00,Thu 08/31/2017 02:00PM CDT,0,0,30831.0,3854,Nippert Stadium,Cincinnati,2132,American Athletic,26.0,"[0, 14, 6, 6]",Austin Peay,2046,,14.0,"[0, 7, 0, 7]",2019-11-12 22:50:18
2623,400935248,2017,1,201701,regular,2017-08-31T19:30:00.000Z,2017-08-31 14:30:00,Thu 08/31/2017 02:30PM CDT,0,0,45905.0,587,Rice-Eccles Stadium,Utah,254,Pac-12,37.0,"[0, 17, 10, 10]",North Dakota,155,,16.0,"[3, 6, 0, 7]",2019-11-12 22:50:18
2624,400934493,2017,1,201701,regular,2017-08-31T19:30:00.000Z,2017-08-31 14:30:00,Thu 08/31/2017 02:30PM CDT,0,0,56790.0,3646,Boone Pickens Stadium,Oklahoma State,197,Big 12,59.0,"[21, 17, 14, 7]",Tulsa,202,American Athletic,24.0,"[0, 17, 0, 7]",2019-11-12 22:50:18
2625,400941788,2017,1,201701,regular,2017-08-31T19:30:00.000Z,2017-08-31 14:30:00,Thu 08/31/2017 02:30PM CDT,0,0,24435.0,3892,Rentschler Field,Connecticut,41,American Athletic,27.0,"[7, 0, 7, 13]",Holy Cross,107,,20.0,"[3, 17, 0, 0]",2019-11-12 22:50:18
2626,400933828,2017,1,201701,regular,2017-08-31T20:00:00.000Z,2017-08-31 15:00:00,Thu 08/31/2017 03:00PM CDT,1,0,36055.0,3983,War Memorial Stadium,Arkansas,8,SEC,49.0,"[7, 14, 14, 14]",Florida A&M,50,,7.0,"[0, 0, 0, 7]",2019-11-12 22:50:18
2627,400935229,2017,1,201701,regular,2017-08-31T20:00:00.000Z,2017-08-31 15:00:00,Thu 08/31/2017 03:00PM CDT,0,1,52929.0,3830,Memorial Stadium,Indiana,84,Big Ten,21.0,"[7, 7, 7, 0]",Ohio State,194,Big Ten,49.0,"[3, 10, 22, 14]",2019-11-12 22:50:18
2628,400944827,2017,1,201701,regular,2017-08-31T21:00:00.000Z,2017-08-31 16:00:00,Thu 08/31/2017 04:00PM CDT,0,0,10526.0,3791,Kibbie Dome,Idaho,70,Sun Belt,28.0,"[0, 14, 7, 7]",Sacramento State,16,,6.0,"[0, 6, 0, 0]",2019-11-12 22:50:18
2629,400941789,2017,1,201701,regular,2017-08-31T21:20:00.000Z,2017-08-31 16:20:00,Thu 08/31/2017 04:20PM CDT,0,0,10263.0,3805,Liberty Bowl Memorial Stadium,Memphis,235,American Athletic,37.0,"[7, 13, 17, 0]",Louisiana Monroe,2433,Sun Belt,29.0,"[7, 0, 7, 15]",2019-11-12 22:50:18
2630,400935247,2017,1,201701,regular,2017-08-31T22:30:00.000Z,2017-08-31 17:30:00,Thu 08/31/2017 05:30PM CDT,0,0,46596.0,3947,Sun Devil Stadium,Arizona State,9,Pac-12,37.0,"[14, 0, 16, 7]",New Mexico State,166,Sun Belt,31.0,"[0, 13, 0, 18]",2019-11-12 22:50:18
2631,400934570,2017,1,201701,regular,2017-09-01T18:00:00.000Z,2017-09-01 13:00:00,Fri 09/01/2017 01:00PM CDT,0,0,22333.0,3841,Blaik Field at Michie Stadium,Army,349,FBS Independents,64.0,"[21, 13, 17, 13]",Fordham,2230,,6.0,"[0, 6, 0, 0]",2019-11-12 22:50:18
2632,400944891,2017,1,201701,regular,2017-09-01T18:30:00.000Z,2017-09-01 13:30:00,Fri 09/01/2017 01:30PM CDT,0,0,12823.0,3912,Rynearson Stadium,Eastern Michigan,2199,Mid-American,24.0,"[14, 3, 7, 0]",Charlotte,2429,Conference USA,7.0,"[7, 0, 0, 0]",2019-11-12 22:50:18
2633,400937451,2017,1,201701,regular,2017-09-01T19:00:00.000Z,2017-09-01 14:00:00,Fri 09/01/2017 02:00PM CDT,0,0,30273.0,1964,Carrier Dome,Syracuse,183,ACC,50.0,"[21, 10, 13, 6]",Central Connecticut,2115,,7.0,"[0, 0, 7, 0]",2019-11-12 22:50:18
2634,400938592,2017,1,201701,regular,2017-09-01T20:00:00.000Z,2017-09-01 15:00:00,Fri 09/01/2017 03:00PM CDT,0,0,28481.0,3715,FAU Stadium,Florida Atlantic,2226,Conference USA,19.0,"[3, 7, 3, 6]",Navy,2426,American Athletic,42.0,"[7, 14, 14, 7]",2019-11-12 22:50:18
2635,400935250,2017,1,201701,regular,2017-09-01T20:00:00.000Z,2017-09-01 15:00:00,Fri 09/01/2017 03:00PM CDT,0,0,46093.0,3754,High Point Solutions Stadium,Rutgers,164,Big Ten,14.0,"[7, 0, 0, 7]",Washington,264,Pac-12,30.0,"[3, 7, 10, 10]",2019-11-12 22:50:18
2636,400935249,2017,1,201701,regular,2017-09-01T20:00:00.000Z,2017-09-01 15:00:00,Fri 09/01/2017 03:00PM CDT,1,0,73932.0,3937,Sports Authority Field at Mile High,Colorado,38,Pac-12,17.0,"[10, 7, 0, 0]",Colorado State,36,Mountain West,3.0,"[0, 3, 0, 0]",2019-11-12 22:50:18
2637,400935231,2017,1,201701,regular,2017-09-01T21:00:00.000Z,2017-09-01 16:00:00,Fri 09/01/2017 04:00PM CDT,0,0,75324.0,347,Camp Randall Stadium,Wisconsin,275,Big Ten,59.0,"[0, 10, 28, 21]",Utah State,328,Mountain West,10.0,"[10, 0, 0, 0]",2019-11-12 22:50:18
2638,400937446,2017,1,201701,regular,2017-09-01T21:30:00.000Z,2017-09-01 16:30:00,Fri 09/01/2017 04:30PM CDT,0,0,16421.0,3764,Brigham Field at Huskie Stadium,Northern Illinois,2459,Mid-American,20.0,"[3, 7, 7, 3]",Boston College,103,ACC,23.0,"[3, 10, 7, 3]",2019-11-12 22:50:18
2639,400935234,2017,1,201701,regular,2017-09-02T12:00:00.000Z,2017-09-02 07:00:00,Sat 09/02/2017 07:00AM CDT,0,0,71202.0,3936,Spartan Stadium,Michigan State,127,Big Ten,35.0,"[0, 14, 21, 0]",Bowling Green,189,Mid-American,10.0,"[3, 0, 0, 7]",2019-11-12 22:50:18
